permno,ticker,comnam,rtype,ptype,psub,date,caldt,ym,usdret,usdprc,market_equity,assets,sales,net_income,book_equity,debt_at,cash_at,ocf_at,roe,btm,beta
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-06-30,2015-06-30,2015m6,-0.0258,11.31,1133.115,1936.39,247.926,13.148,979.647,0.4585853,0.004266186,0.05327749,0.0134211608875441,0.8645609427606641,0.8467322189390492
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-07-31,2015-07-31,2015m7,0.0575,11.77,1179.201,1889.412,245.332,22.108,968.33,0.45516807,0.007939507,0.053874433,0.0134211608875441,0.8211746912441931,0.8106129427780767
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-08-31,2015-08-31,2015m8,-0.1155,10.41,1042.9467,1889.412,245.332,22.108,968.33,0.45516807,0.007939507,0.053874433,0.0134211608875441,0.9284559668524204,0.8598919873452331
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-09-30,2015-09-30,2015m9,0.0327,10.75,1077.0103,1889.412,245.332,22.108,968.33,0.45516807,0.007939507,0.053874433,0.0134211608875441,0.8990908091077534,0.8284778674829499
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-10-30,2015-10-30,2015m10,-0.013,10.42,1043.9486,1940.101,243.337,22.298,955.546,0.47420213,0.00818978,0.05451778,0.0134211608875441,0.9153190634407454,0.7756027048523146
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-11-30,2015-11-30,2015m11,0.0048,10.47,1048.9579,1940.101,243.337,22.298,955.546,0.47420213,0.00818978,0.05451778,0.0134211608875441,0.9109479448903631,0.7774260624334828
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2015-12-31,2015-12-31,2015m12,-0.0115,10.35,1036.9355,1940.101,243.337,22.298,955.546,0.47420213,0.00818978,0.05451778,0.0134211608875441,0.9215096025816577,0.7227731029604841
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-01-29,2016-01-29,2016m1,-0.0386,9.76,977.82513,1926.38,244.195,23.897,934.294,0.4775797,0.0099326195,0.051858928,0.0134211608875441,0.9554816934650316,0.7001380655581764
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-02-29,2016-02-29,2016m2,-0.0256,9.51,952.7784,1926.38,244.195,23.897,934.294,0.4775797,0.0099326195,0.051858928,0.0134211608875441,0.9805995086188393,0.7072829944055978
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-03-31,2016-03-31,2016m3,0.1157,10.61,1062.984,1926.38,244.195,23.897,934.294,0.4775797,0.0099326195,0.051858928,0.0134211608875441,0.8789351545720878,0.7600363946563374
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-04-29,2016-04-29,2016m4,0.0189,10.62,1063.986,1921.368,242.417,35.014,935.656,0.4736209,0.009465131,0.05355039,0.0134211608875441,0.8793876195578019,0.7555028821631631
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-05-31,2016-05-31,2016m5,0.0744,11.41,1143.1337,1921.368,242.417,35.014,935.656,0.4736209,0.009465131,0.05355039,0.0134211608875441,0.8185009918323197,0.7465190300288401
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-06-30,2016-06-30,2016m6,0.0754,12.27,1229.2946,1921.368,242.417,35.014,935.656,0.4736209,0.009465131,0.05355039,0.0374218729960583,0.761132508003066,0.7338666231618026
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-07-29,2016-07-29,2016m7,0.0603,12.82,1284.3973,1861.385,241.758,25.06,913.084,0.47431347,0.0076964195,0.051383246,0.0374218729960583,0.71090465537434,0.7453872233556682
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-08-31,2016-08-31,2016m8,-0.0203,12.56,1335.2788,1861.385,241.758,25.06,913.084,0.47431347,0.0076964195,0.051383246,0.0374218729960583,0.6838152590797989,0.8293456384595184
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-09-30,2016-09-30,2016m9,0.0032,12.6,1339.5312,1861.385,241.758,25.06,913.084,0.47431347,0.0076964195,0.051383246,0.0374218729960583,0.6816444068587426,0.7567096013264332
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-10-31,2016-10-31,2016m10,-0.0667,11.57,1240.6626,1895.417,242.284,22.769,894.983,0.48966163,0.0039711576,0.047246594,0.0374218729960583,0.7213749758854919,0.6986166680239447
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-11-30,2016-11-30,2016m11,0.0856,12.56,1346.8214,1895.417,242.284,22.769,894.983,0.48966163,0.0039711576,0.047246594,0.0374218729960583,0.6645149741489708,0.6742627537947928
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2016-12-30,2016-12-30,2016m12,0.0318,12.96,1389.7137,1895.417,242.284,22.769,894.983,0.48966163,0.0039711576,0.047246594,0.0374218729960583,0.6440052645312074,0.6591203900926316
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-01-31,2017-01-31,2017m1,-0.0015,12.75,1367.1952,1940.445,243.775,22.061,962.948,0.46053147,0.0069159395,0.049205724,0.0374218729960583,0.7043236860623052,0.6746054908613837
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-02-28,2017-02-28,2017m2,-0.0282,12.39,1328.5922,1940.445,243.775,22.061,962.948,0.46053147,0.0069159395,0.049205724,0.0374218729960583,0.7247882777017627,0.6764002878677499
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-03-31,2017-03-31,2017m3,-0.0202,12.14,1301.7844,1940.445,243.775,22.061,962.948,0.46053147,0.0069159395,0.049205724,0.0374218729960583,0.7397139008116264,0.6753418179903776
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-04-28,2017-04-28,2017m4,0.0148,12.13,1300.712,2088.133,249.057,8.378,962.044,0.500551,0.0044853464,0.045193482,0.0374218729960583,0.7396287620531341,0.6664589051195094
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-05-31,2017-05-31,2017m5,-0.0725,11.25,1206.3488,2088.133,249.057,8.378,962.044,0.500551,0.0044853464,0.045193482,0.0374218729960583,0.7974841490469952,0.7069252092886184
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-06-30,2017-06-30,2017m6,-0.0151,11.08,1188.1195,2088.133,249.057,8.378,962.044,0.500551,0.0044853464,0.045193482,0.0087085413972749,0.8097199030465002,0.6725508674818222
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-07-31,2017-07-31,2017m7,-0.0289,10.57,1133.4316,2078.286,257.889,10.279,948.023,0.51029503,0.0053765457,0.047433317,0.0087085413972749,0.8364183505589993,0.6727558143086378
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-08-31,2017-08-31,2017m8,-0.0568,9.97,1069.0931,2078.286,257.889,10.279,948.023,0.51029503,0.0053765457,0.047433317,0.0087085413972749,0.8867543790948111,0.6735557635198512
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-09-29,2017-09-29,2017m9,0.0652,10.62,1138.7932,2078.286,257.889,10.279,948.023,0.51029503,0.0053765457,0.047433317,0.0087085413972749,0.8324803560733314,0.7088963643434939
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-10-31,2017-10-31,2017m10,-0.0405,10.0,1072.31,2042.567,265.338,-8.728,907.844,0.51937634,0.0056903884,0.049946465,0.0087085413972749,0.8466245713838583,0.7377736887803759
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-11-30,2017-11-30,2017m11,0.089,10.89,1167.7456,2042.567,265.338,-8.728,907.844,0.51937634,0.0056903884,0.049946465,0.0087085413972749,0.7774330082723495,0.7539205264415025
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2017-12-29,2017-12-29,2017m12,-0.0138,10.74,1151.6609,2042.567,265.338,-8.728,907.844,0.51937634,0.0056903884,0.049946465,0.0087085413972749,0.7882910792993857,0.7405814445011797
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-01-31,2018-01-31,2018m1,-0.0382,10.14,1087.3224,2031.685,270.759,-9.283,889.386,0.5247777,0.006255891,0.048441563,0.0087085413972749,0.8179597944244686,0.6910992604563312
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-02-28,2018-02-28,2018m2,-0.2022,8.09,867.4988,2031.685,270.759,-9.283,889.386,0.5247777,0.006255891,0.048441563,0.0087085413972749,1.025230206096824,0.845970746338765
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-03-29,2018-03-29,2018m3,0.0396,8.41,901.8127,2031.685,270.759,-9.283,889.386,0.5247777,0.006255891,0.048441563,0.0087085413972749,0.9862203078930679,0.8200119288775364
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-04-30,2018-04-30,2018m4,-0.0642,7.78,834.2572,1990.512,268.984,-15.944,871.292,0.52327895,0.004932902,0.04819363,0.0087085413972749,1.0443925509332217,0.8260822144196351
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-05-31,2018-05-31,2018m5,-0.0051,7.74,829.9679,1990.512,268.984,-15.944,871.292,0.52327895,0.004932902,0.04819363,0.0087085413972749,1.0497899410572111,0.8502544308622444
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-06-29,2018-06-29,2018m6,0.1059,8.56,917.8974,1990.512,268.984,-15.944,871.292,0.52327895,0.004932902,0.04819363,-0.0182992613268571,0.9492259330053101,0.8334806992463035
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-07-31,2018-07-31,2018m7,0.0397,8.81,944.70514,1986.195,267.413,-18.999,858.918,0.53468364,0.007227387,0.049834985,-0.0182992613268571,0.9091916695012704,0.8469533890002842
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-08-31,2018-08-31,2018m8,-0.0272,8.57,918.96967,1986.195,267.413,-18.999,858.918,0.53468364,0.007227387,0.049834985,-0.0182992613268571,0.934653340457424,0.8093196345730133
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-09-28,2018-09-28,2018m9,-0.0677,7.99,856.7757,1986.195,267.413,-18.999,858.918,0.53468364,0.007227387,0.049834985,-0.0182992613268571,1.0025004704456628,0.820386653896609
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-10-31,2018-10-31,2018m10,-0.1176,6.96,746.32776,1979.527,265.655,-0.939,852.387,0.5366868,0.0052780285,0.045266367,-0.0182992613268571,1.142108174224771,0.8740787037112936
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-11-30,2018-11-30,2018m11,0.1063,7.7,825.67865,1979.527,265.655,-0.939,852.387,0.5366868,0.0052780285,0.045266367,-0.0182992613268571,1.032347130706073,0.8765362818397432
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2018-12-31,2018-12-31,2018m12,-0.1909,6.23,668.04913,1979.527,265.655,-0.939,852.387,0.5366868,0.0052780285,0.045266367,-0.0182992613268571,1.2759346461621086,1.055146259769867
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-01-31,2019-01-31,2019m1,0.2055,7.42,795.65405,1908.559,273.035,6.766,853.413,0.51333123,0.005466952,0.046919167,-0.0182992613268571,1.0725931433793379,1.1754615378061684
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-02-28,2019-02-28,2019m2,-0.0243,7.24,776.3524,1908.559,273.035,6.766,853.413,0.51333123,0.005466952,0.046919167,-0.0182992613268571,1.0992597996478162,1.150698790232479
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-03-29,2019-03-29,2019m3,-0.0069,7.19,770.9909,1908.559,273.035,6.766,853.413,0.51333123,0.005466952,0.046919167,-0.0182992613268571,1.1069041834020976,1.150575224780744
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-04-30,2019-04-30,2019m4,0.1057,7.86,842.8357,1898.102,275.663,13.069,837.634,0.5205874,0.0058885138,0.04225379,-0.0182992613268571,0.9938283162315297,1.1705475809570958
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-05-31,2019-05-31,2019m5,-0.0789,7.24,776.3524,1898.102,275.663,13.069,837.634,0.5205874,0.0058885138,0.04225379,-0.0182992613268571,1.078935199669504,1.1674646334156522
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-06-28,2019-06-28,2019m6,0.0193,7.38,791.3648,1898.102,275.663,13.069,837.634,0.5205874,0.0058885138,0.04225379,0.0156022797546422,1.0584675473778016,1.1662044565780878
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-07-31,2019-07-31,2019m7,0.1043,8.06,864.2819,1891.245,273.591,10.439,819.987,0.5317529,0.0046699396,0.03944809,0.0156022797546422,0.9487495031776743,1.1635857610584337
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-08-30,2019-08-30,2019m8,-0.0608,7.57,811.7387,1891.245,273.591,10.439,819.987,0.5317529,0.0046699396,0.03944809,0.0156022797546422,1.0101612897583112,1.1809719545341837
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-09-30,2019-09-30,2019m9,0.1176,8.46,907.17426,1891.245,273.591,10.439,819.987,0.5317529,0.0046699396,0.03944809,0.0156022797546422,0.9038913962909758,1.1845209288712013
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-10-31,2019-10-31,2019m10,0.0272,8.6,922.18665,1843.342,273.992,11.407,800.508,0.52404654,0.007106657,0.038594574,0.0156022797546422,0.8680542244965532,1.1757572876384434
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-11-29,2019-11-29,2019m11,0.0128,8.71,933.982,1843.342,273.992,11.407,800.508,0.52404654,0.007106657,0.038594574,0.0156022797546422,0.8570914595843054,1.1723666891249258
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2019-12-31,2019-12-31,2019m12,-0.0172,8.56,917.8974,1843.342,273.992,11.407,800.508,0.52404654,0.007106657,0.038594574,0.0156022797546422,0.8721105620391045,1.1441014212132758
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-01-31,2020-01-31,2020m1,-0.1016,7.6,814.95557,1843.15,266.646,4.198,789.653,0.52427584,0.010937254,0.041961316,0.0156022797546422,0.9689522367506004,1.187986685126644
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-02-28,2020-02-28,2020m2,-0.0618,7.13,764.828,1843.15,266.646,4.198,789.653,0.52427584,0.010937254,0.041961316,0.0156022797546422,1.032458297992122,1.2084130531293005
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-03-31,2020-03-31,2020m3,-0.1964,5.73,614.65137,1843.15,266.646,4.198,789.653,0.52427584,0.010937254,0.041961316,0.0156022797546422,1.2847169098689786,1.1142406123486668
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-04-30,2020-04-30,2020m4,-0.0349,5.44,583.5434,1842.654,269.065,6.475,786.396,0.5245901,0.0053129885,0.0444549,0.0156022797546422,1.3476221816308855,0.9240241696543204
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-05-29,2020-05-29,2020m5,-0.0184,5.34,572.81647,1842.654,269.065,6.475,786.396,0.5245901,0.0053129885,0.0444549,0.0156022797546422,1.3728584914955313,0.8969883490874628
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-06-30,2020-06-30,2020m6,-0.0468,5.09,545.9992,1842.654,269.065,6.475,786.396,0.5245901,0.0053129885,0.0444549,0.008233765176832,1.4402876855485607,0.8665224729479554
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-07-31,2020-07-31,2020m7,0.0491,5.25,563.16223,1847.627,267.332,6.609,757.318,0.5396013,0.009354161,0.043100692,0.008233765176832,1.3447598683400075,0.8893743071644952
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-08-31,2020-08-31,2020m8,-0.1562,4.43,475.463,1847.627,267.332,6.609,757.318,0.5396013,0.009354161,0.043100692,0.008233765176832,1.5928010033770685,0.8319344725705565
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-09-30,2020-09-30,2020m9,-0.1738,3.66,392.8205,1847.627,267.332,6.609,757.318,0.5396013,0.009354161,0.043100692,0.008233765176832,1.9278983483908363,0.8924651156127544
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-10-30,2020-10-30,2020m10,0.1721,4.2,450.7776,1835.435,261.327,2.901,746.003,0.54336166,0.0015745587,0.0451457,0.008233765176832,1.6549247366843198,0.8993768261438605
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-11-30,2020-11-30,2020m11,0.1048,4.64,498.0019,1835.435,261.327,2.901,746.003,0.54336166,0.0015745587,0.0451457,0.008233765176832,1.4979922394575287,0.86385624576913
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2020-12-31,2020-12-31,2020m12,-0.0582,4.37,469.02335,1835.435,261.327,2.901,746.003,0.54336166,0.0015745587,0.0451457,0.008233765176832,1.5905455465789469,0.8357423508027689
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-01-29,2021-01-29,2021m1,-0.0389,4.11,441.1181,1840.021,255.035,-1.177,737.465,0.5421824,0.0026304047,0.04231745,0.008233765176832,1.671808609124591,0.8264218805796317
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-02-26,2021-02-26,2021m2,0.2068,4.96,532.34686,1840.021,255.035,-1.177,737.465,0.5421824,0.0026304047,0.04231745,0.008233765176832,1.385309206249156,0.8744154048414022
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-03-31,2021-03-31,2021m3,0.0988,5.45,584.93756,1840.021,255.035,-1.177,737.465,0.5421824,0.0026304047,0.04231745,0.008233765176832,1.2607585392594252,0.8519823155635355
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-04-30,2021-04-30,2021m4,-0.0147,5.28,566.69183,1793.184,248.948,32.615,768.091,0.513911,0.0023143191,0.038171764,0.008233765176832,1.355394416794786,0.8518342105846239
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-05-28,2021-05-28,2021m5,-0.0265,5.14,551.6659,1793.184,248.948,32.615,768.091,0.513911,0.0023143191,0.038171764,0.008233765176832,1.3923119740150118,0.8582782830558746
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-06-30,2021-06-30,2021m6,0.0233,5.26,564.5453,1793.184,248.948,32.615,768.091,0.513911,0.0023143191,0.038171764,0.0424624165626208,1.3605480134386356,0.8627090270851921
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-07-30,2021-07-30,2021m7,0.0095,5.22,560.25214,1789.433,245.004,27.226,755.584,0.52856463,0.0022984934,0.03514689,0.0424624165626208,1.3486499214527745,0.8416559787075405
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-08-31,2021-08-31,2021m8,-0.0805,4.8,515.49603,1789.433,245.004,27.226,755.584,0.52856463,0.0022984934,0.03514689,0.0424624165626208,1.4657416132110852,0.838515762186445
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-09-30,2021-09-30,2021m9,-0.0333,4.64,498.31277,1789.433,245.004,27.226,755.584,0.52856463,0.0022984934,0.03514689,0.0424624165626208,1.5162845764370292,0.8366040690803237
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-10-29,2021-10-29,2021m10,-0.0108,4.5,483.2775,1600.615,240.341,45.45,766.685,0.47716722,0.015106693,0.030576373,0.0424624165626208,1.586428082330739,0.8307841227524108
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-11-30,2021-11-30,2021m11,0.28,5.76,608.4461,1600.615,240.341,45.45,766.685,0.47716722,0.015106693,0.030576373,0.0424624165626208,1.2600704747007694,0.7125385798344672
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2021-12-31,2021-12-31,2021m12,0.0885,5.95,628.51636,1600.615,240.341,45.45,766.685,0.47716722,0.015106693,0.030576373,0.0424624165626208,1.2198330931284997,0.704951479878917
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-01-31,2022-01-31,2022m1,-0.0521,5.55,586.2632,1506.529,229.317,51.585,755.073,0.44752207,0.0064592184,0.026154824,0.0424624165626208,1.2879420269703954,0.7032400263055741
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-02-28,2022-02-28,2022m2,0.0414,5.78,601.11426,1506.529,229.317,51.585,755.073,0.44752207,0.0064592184,0.026154824,0.0424624165626208,1.2561222730069617,0.6999668398160802
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-03-31,2022-03-31,2022m3,0.0208,5.9,613.5941,1506.529,229.317,51.585,755.073,0.44752207,0.0064592184,0.026154824,0.0424624165626208,1.2305740346631824,0.7004930442964884
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-04-29,2022-04-29,2022m4,-0.1102,5.16,532.9609,1364.173,209.779,92.717,783.203,0.34804016,0.029872311,0.026654977,0.0424624165626208,1.4695318918667108,0.7200080505682921
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-05-31,2022-05-31,2022m5,-0.124,4.52,466.24704,1364.173,209.779,92.717,783.203,0.34804016,0.029872311,0.026654977,0.0424624165626208,1.6798026593626223,0.726840774357853
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-06-30,2022-06-30,2022m6,-0.0774,4.17,430.14386,1364.173,209.779,92.717,783.203,0.34804016,0.029872311,0.026654977,0.1183818243801415,1.820793239793166,0.7351519486320186
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-07-29,2022-07-29,2022m7,-0.0887,3.79,390.94608,1337.12,193.004,95.019,769.886,0.385041,0.008213922,0.018655768,0.1183818243801415,1.969289526552336,0.6994905764159518
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-08-31,2022-08-31,2022m8,-0.2586,2.81,290.09314,1337.12,193.004,95.019,769.886,0.385041,0.008213922,0.018655768,0.1183818243801415,2.653926746887264,0.7189852638013577
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-09-30,2022-09-30,2022m9,-0.0641,2.63,271.51068,1337.12,193.004,95.019,769.886,0.385041,0.008213922,0.018655768,0.1183818243801415,2.8355642034464115,0.6991822368117052
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-10-31,2022-10-31,2022m10,0.0989,2.88,297.3197,1331.719,178.163,69.76,754.032,0.39790976,0.0035240166,0.015047469,0.1183818243801415,2.5360983955086223,0.7143829003089102
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-11-30,2022-11-30,2022m11,0.0139,2.92,301.44913,1331.719,178.163,69.76,754.032,0.39790976,0.0035240166,0.015047469,0.1183818243801415,2.501357343206337,0.708728620526444
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2022-12-30,2022-12-30,2022m12,-0.0651,2.73,281.8343,1331.719,178.163,69.76,754.032,0.39790976,0.0035240166,0.015047469,0.1183818243801415,2.67544451729343,0.7134449932963466
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2023-01-31,2023-01-31,2023m1,0.1319,3.08,317.96686,1262.07,167.776,82.55,772.561,0.34072515,0.006906907,0.014860507,0.1183818243801415,2.4296901182586828,0.7458478094313734
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2023-02-28,2023-02-28,2023m2,-0.2143,2.42,249.83113,1262.07,167.776,82.55,772.561,0.34072515,0.006906907,0.014860507,0.1183818243801415,3.092332767268665,0.747210653400812
90755,FSP,FRANKLIN STREET PROPERTIES CORP,2.0,2.0,11.0,2023-03-31,2023-03-31,2023m3,-0.3512,1.57,162.08052,1262.07,167.776,82.55,772.561,0.34072515,0.006906907,0.014860507,0.1183818243801415,4.766525432766436,0.806414399292427
